pick_id,fixture_id,odds_event_id,home_team,away_team,home,away,match_date,minute,score,data,liga,league,country,mecz,match,market,signal,typ,bookmaker,odds_api_market,closing_outcome_name,kurs_buk,odds,kurs_model,kurs_bota,fair_odds,prawd_model,prawd_rynek,prawd_final,confidence,xg_probability,bayesian_probability,ensemble_probability,edge,ev,ev_percent,kelly_full,kelly_25,stage_kelly_fraction,recommended_stake,stake,home_xg,away_xg,tempo_score,tempo_level,pressure,momentum,tempo_data_verified,data_provenance,market_movement,market_direction,market_signal,clv_percent,clv_status,filter_status,filter_reason,marza_sum,marza_%,risk_level,ai_risk,risk,sharp_score,sharp_label,sharp_signals,stage_a_probability,advanced_total_xg,advanced_over25_prob,momentum_score,momentum_label,confidence_calibrated_v2,meta_probability,meta_weight_model,meta_weight_market,meta_weight_xg,meta_weight_momentum,meta_weight_sharp,dynamic_stake,ai_pick_score,best_pick,best_pick_label,status,bot_mode,bot_label
433071ec4206b5fd238bbf78,1522148,,Melbourne Knights,Brunswick City,Melbourne Knights,Brunswick City,2026-07-17T10:30:00+00:00,,None-None,2026-07-17 03:51,Victoria NPL 2 / Australia,Victoria NPL 2,Australia,Melbourne Knights vs Brunswick City,Melbourne Knights vs Brunswick City,DOUBLE_X2,X2,X2,Betfair,double_chance,Draw/Away,2.8,2.8,2.22,2.31,2.31,0.4504,0.3571,0.4326,43.26,0.4504027718675405,0.43641378465883796,0.417,0.2112,0.2112,21.12,0.1173,0.0293,0.1173,20.0,20.0,1.95,1.15,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4325696492611866,3.1,97.0,0.0,LOW,46.06,42.64,0.3,0.2,0.2,0.15,0.15,23.0,31.68,False,STANDARD,NS,low,PREMATCH LOW
b25321e6062213c519a1b377,1550571,,Aalborg,Silkeborg,Aalborg,Silkeborg,2026-07-17T11:00:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,Aalborg vs Silkeborg,Aalborg vs Silkeborg,OVER_0.5,Over 0.5,Over 0.5,Betano,totals,Over,1.26,1.26,1.02,1.04,1.04,0.9817,0.931,0.9598,95.98,0.9816661679367792,0.9740657498656489,0.9635,0.0309,0.2093,20.93,0.805,0.05,0.805,20.0,20.0,1.79,2.59,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,0.8525,-14.75,RISK,LOW,LOW,0,NEUTRAL,NO_SHARP_SIGNAL,0.9597660249059541,4.38,97.0,0.0,LOW,99.0,96.5,0.3,0.2,0.2,0.15,0.15,27.6,58.09,True,VALUE PICK,NS,low,PREMATCH LOW
bf26e8845499fcdb62bd3ad4,1490327,,St. Louis City,Sporting Kansas City,St. Louis City,Sporting Kansas City,2026-07-17T00:30:00+00:00,45,2-1,2026-07-17 03:50,Major League Soccer / USA,Major League Soccer,USA,St. Louis City vs Sporting Kansas City,St. Louis City vs Sporting Kansas City,DOUBLE_X2,X2,X2,Betano,double_chance,Draw/Away,2.77,2.77,2.27,2.35,2.35,0.4398,0.361,0.4251,42.51,0.4397550344472717,0.4279434038289174,0.4115,0.1776,0.1776,17.76,0.1004,0.0251,0.1004,20.0,20.0,2.05,1.2,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4251403826802421,3.25,97.0,0.0,LOW,45.91,41.96,0.3,0.2,0.2,0.15,0.15,23.0,30.22,False,STANDARD,HT,low,PREMATCH LOW
daf59dafab70862477e8dfc2,1540103,,Sarmiento Junin,Boca Juniors,Sarmiento Junin,Boca Juniors,2026-07-17T00:45:00+00:00,45,0-0,2026-07-17 03:50,Copa Argentina / Argentina,Copa Argentina,Argentina,Sarmiento Junin vs Boca Juniors,Sarmiento Junin vs Boca Juniors,DOUBLE_1X,1X,1X,Betano,double_chance,Home/Draw,2.5,2.5,2.06,2.13,2.13,0.4862,0.4,0.4689,46.89,0.4861777307847386,0.4732510711670278,0.4553,0.1724,0.1724,17.24,0.1149,0.0287,0.1149,20.0,20.0,0.95,1.6,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4689457498169194,2.55,85.0,0.0,LOW,47.49,46.38,0.3,0.2,0.2,0.15,0.15,23.0,31.89,False,STANDARD,HT,low,PREMATCH LOW
909d32818716a0a55010f5e5,1547975,,Feyenoord,Charleroi,Feyenoord,Charleroi,2026-07-17T11:30:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,Feyenoord vs Charleroi,Feyenoord vs Charleroi,OVER_0.5,Over 0.5,Over 0.5,Betano,totals,Over,1.23,1.23,1.03,1.06,1.06,0.9696,0.9159,0.9474,94.74,0.9696033241350722,0.9615517523774224,0.9504,0.0344,0.1653,16.53,0.7187,0.05,0.7187,20.0,20.0,1.75,2.05,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,0.8876,-11.24,RISK,LOW,LOW,0,NEUTRAL,NO_SHARP_SIGNAL,0.9474062266641956,3.8,97.0,0.0,LOW,99.0,95.22,0.3,0.2,0.2,0.15,0.15,27.6,56.83,True,VALUE PICK,NS,low,PREMATCH LOW
39d791b6457cfbe67aa6b004,1583332,,Kolos Kovalivka,Kudrivka,Kolos Kovalivka,Kudrivka,2026-07-17T14:00:00+00:00,,None-None,2026-07-17 03:52,Friendlies Clubs / World,Friendlies Clubs,World,Kolos Kovalivka vs Kudrivka,Kolos Kovalivka vs Kudrivka,DOUBLE_X2,X2,X2,Betfair,double_chance,Draw/Away,2.4,2.4,2.1,2.15,2.15,0.476,0.4167,0.4644,46.44,0.47595919182401747,0.4670653130504148,0.4547,0.1146,0.1146,11.46,0.0819,0.0205,0.0819,20.0,20.0,1.68,0.99,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.46443571913529036,2.67,89.0,0.0,LOW,47.52,46.06,0.3,0.2,0.2,0.15,0.15,23.0,29.73,False,STANDARD,NS,low,PREMATCH LOW
2dfe8e9ac457d1dc1a3473a3,1550895,,Club Tijuana,Tigres UANL,Club Tijuana,Tigres UANL,2026-07-17T03:10:00+00:00,,None-None,2026-07-17 03:50,Liga MX / Mexico,Liga MX,Mexico,Club Tijuana vs Tigres UANL,Club Tijuana vs Tigres UANL,BTTS_NO,BTTS No,BTTS No,Betfair,btts,No,2.2,2.2,1.99,2.04,2.04,0.5017,0.4402,0.4891,48.91,0.5017122852647864,0.4924859768262135,0.4797,0.1111,0.0761,7.61,0.0634,0.0159,0.0634,15.85,15.85,1.1,1.3,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0326,3.26,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4891301837783494,2.4,80.0,0.0,LOW,48.91,48.56,0.3,0.2,0.2,0.15,0.15,15.85,30.05,False,STANDARD,NS,low,PREMATCH LOW
8c828895091bd0a16e86dda1,1517904,,Prospect United,Macarthur Rams,Prospect United,Macarthur Rams,2026-07-17T10:00:00+00:00,,None-None,2026-07-17 03:51,New South Wales NPL 2 / Australia,New South Wales NPL 2,Australia,Prospect United vs Macarthur Rams,Prospect United vs Macarthur Rams,BTTS_NO,BTTS No,BTTS No,Unibet,btts,No,2.23,2.23,2.01,2.08,2.08,0.4976,0.4193,0.4816,48.16,0.49755601521259907,0.4858132379307092,0.4695,0.1488,0.0741,7.41,0.0602,0.0151,0.0602,15.05,15.05,1.05,1.4,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0695,6.95,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.48163926655149636,2.45,81.67,0.0,LOW,48.36,47.71,0.3,0.2,0.2,0.15,0.15,15.05,30.2,False,STANDARD,NS,low,PREMATCH LOW
367a94488827502ed4c618a1,1517597,,Sydney FC U23,Manly United,Sydney FC U23,Manly United,2026-07-17T09:30:00+00:00,,None-None,2026-07-17 03:50,New South Wales NPL / Australia,New South Wales NPL,Australia,Sydney FC U23 vs Manly United,Sydney FC U23 vs Manly United,BTTS_NO,BTTS No,BTTS No,William Hill,btts,No,2.2,2.2,1.99,2.05,2.05,0.5036,0.4241,0.4873,48.73,0.5036436294120891,0.4917096504453019,0.4751,0.1491,0.0721,7.21,0.0601,0.015,0.0601,15.03,15.03,1.0,1.45,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0718,7.18,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4873267553117113,2.45,81.67,0.0,LOW,48.93,48.28,0.3,0.2,0.2,0.15,0.15,15.03,30.48,False,STANDARD,NS,low,PREMATCH LOW
0c4f139a073ca91a2f6c31af,1490328,,Seattle Sounders,Portland Timbers,Seattle Sounders,Portland Timbers,2026-07-17T02:30:00+00:00,,None-None,2026-07-17 03:50,Major League Soccer / USA,Major League Soccer,USA,Seattle Sounders vs Portland Timbers,Seattle Sounders vs Portland Timbers,BTTS_NO,BTTS No,BTTS No,William Hill,btts,No,2.5,2.5,2.31,2.36,2.36,0.4337,0.3797,0.4243,42.43,0.4337207226753216,0.4256105050928819,0.4143,0.1176,0.0607,6.07,0.0405,0.0101,0.0405,10.12,10.12,1.5,1.25,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0536,5.36,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.42428735356501734,2.75,91.67,0.0,LOW,43.83,42.01,0.3,0.2,0.2,0.15,0.15,10.12,26.55,False,STANDARD,NS,low,PREMATCH LOW
94a033348c1fafd4b1a9cce4,1554978,,FC Nordsjaelland,Jagiellonia,FC Nordsjaelland,Jagiellonia,2026-07-17T13:00:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,FC Nordsjaelland vs Jagiellonia,FC Nordsjaelland vs Jagiellonia,BTTS_NO,BTTS No,BTTS No,Betfair,btts,No,2.4,2.4,2.22,2.27,2.27,0.4504,0.3924,0.4398,43.98,0.45041645683463294,0.4417147478031089,0.4296,0.1207,0.0554,5.54,0.0396,0.0099,0.0396,9.9,9.9,1.04,1.79,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0618,6.18,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4397603234621762,2.83,94.33,0.0,LOW,45.7,43.56,0.3,0.2,0.2,0.15,0.15,9.9,27.41,False,STANDARD,NS,low,PREMATCH LOW
424825b55c0e0aff24ac0d0c,1527103,,West Torrens Birkalla,Para Hills Knights,West Torrens Birkalla,Para Hills Knights,2026-07-17T10:30:00+00:00,,None-None,2026-07-17 03:51,South Australia NPL / Australia,South Australia NPL,Australia,West Torrens Birkalla vs Para Hills Knights,West Torrens Birkalla vs Para Hills Knights,BTTS_YES,BTTS Yes,BTTS Yes,Bet365,btts,Yes,1.8,1.8,1.69,1.71,1.71,0.5919,0.5663,0.5845,58.45,0.5919295708100881,0.5880798942247195,0.5827,0.0322,0.0521,5.21,0.0651,0.0163,0.0651,16.28,16.28,3.15,0.95,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,0.9811,-1.89,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.5844859259573036,4.1,97.0,0.0,LOW,65.25,58.46,0.3,0.2,0.2,0.15,0.15,16.28,35.03,False,STANDARD,NS,low,PREMATCH LOW
d31a223cbe989fc8880e5ddc,1562927,,Stockport County,Bristol City,Stockport County,Bristol City,2026-07-17T10:00:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,Stockport County vs Bristol City,Stockport County vs Bristol City,DOUBLE_X2,X2,X2,Betano,double_chance,Draw/Away,1.23,1.23,1.14,1.17,1.17,0.8734,0.813,0.8521,85.21,0.8733761038695835,0.8643209078013411,0.8517,0.0481,0.0481,4.81,0.2091,0.05,0.2091,20.0,20.0,0.56,1.5,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.8521046354609387,2.06,68.67,0.0,LOW,83.85,85.49,0.3,0.2,0.2,0.15,0.15,24.0,48.3,False,STANDARD,NS,low,PREMATCH LOW
4062f1fcc8dd5bba856eea37,1550571,,Aalborg,Silkeborg,Aalborg,Silkeborg,2026-07-17T11:00:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,Aalborg vs Silkeborg,Aalborg vs Silkeborg,DOUBLE_X2,X2,X2,10Bet,double_chance,Draw/Away,1.44,1.44,1.35,1.37,1.37,0.7433,0.6944,0.7275,72.75,0.7432830554974554,0.7359572638395038,0.7258,0.0476,0.0476,4.76,0.1081,0.027,0.1081,20.0,20.0,1.79,2.59,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.7274800846876526,4.38,97.0,0.0,LOW,80.67,72.88,0.3,0.2,0.2,0.15,0.15,20.0,43.28,False,STANDARD,NS,low,PREMATCH LOW
3be3e0d8afa888ae8fc38f00,1528654,,Hebei Kungfu,Yanbian Longding,Hebei Kungfu,Yanbian Longding,2026-07-17T11:30:00+00:00,,None-None,2026-07-17 03:51,League One / China,League One,China,Hebei Kungfu vs Yanbian Longding,Hebei Kungfu vs Yanbian Longding,DOUBLE_X2,X2,X2,Betano,double_chance,Draw/Away,1.29,1.29,1.21,1.24,1.24,0.825,0.7752,0.807,80.7,0.8249691230914928,0.8175028243952107,0.8071,0.041,0.041,4.1,0.1415,0.0354,0.1415,20.0,20.0,0.75,1.5,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.8070019770766474,2.25,75.0,0.0,LOW,80.1,80.96,0.3,0.2,0.2,0.15,0.15,24.0,45.73,False,STANDARD,NS,low,PREMATCH LOW
61c30ec30e82784ff6b5f79a,1521980,,Green Gully,Dandenong Thunder,Green Gully,Dandenong Thunder,2026-07-17T09:30:00+00:00,,None-None,2026-07-17 03:50,Victoria NPL / Australia,Victoria NPL,Australia,Green Gully vs Dandenong Thunder,Green Gully vs Dandenong Thunder,DOUBLE_X2,X2,X2,Betano,double_chance,Draw/Away,2.07,2.07,1.98,2.0,2.0,0.5057,0.4831,0.5009,50.09,0.5056772425282732,0.5022894242649742,0.4976,0.037,0.037,3.7,0.0345,0.0086,0.0345,8.62,8.62,1.95,1.4,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.5009425969854819,3.35,97.0,0.0,LOW,53.89,49.97,0.3,0.2,0.2,0.15,0.15,8.62,29.59,False,STANDARD,NS,low,PREMATCH LOW
a581ac8315eb296128f5c570,1533745,,Suwon FMC W,Hwacheon KSPO W,Suwon FMC W,Hwacheon KSPO W,2026-07-17T10:00:00+00:00,,None-None,2026-07-17 03:51,WK-League / South-Korea,WK-League,South-Korea,Suwon FMC W vs Hwacheon KSPO W,Suwon FMC W vs Hwacheon KSPO W,BTTS_YES,BTTS Yes,BTTS Yes,Marathonbet,btts,Yes,1.73,1.73,1.62,1.67,1.67,0.617,0.5423,0.5989,59.89,0.6169555697899749,0.605761440670685,0.5902,0.1044,0.0362,3.62,0.0495,0.0124,0.0495,12.38,12.38,1.9,1.25,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0658,6.58,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.5989330084694795,3.15,97.0,0.0,LOW,62.89,59.66,0.3,0.2,0.2,0.15,0.15,12.38,35.81,False,STANDARD,NS,low,PREMATCH LOW
a2235ee53e9dd4e045333ef5,1533745,,Suwon FMC W,Hwacheon KSPO W,Suwon FMC W,Hwacheon KSPO W,2026-07-17T10:00:00+00:00,,None-None,2026-07-17 03:51,WK-League / South-Korea,WK-League,South-Korea,Suwon FMC W vs Hwacheon KSPO W,Suwon FMC W vs Hwacheon KSPO W,DOUBLE_X2,X2,X2,Bet365,double_chance,Draw/Away,2.15,2.15,2.06,2.08,2.08,0.4843,0.4651,0.4808,48.08,0.4843461072576387,0.48146163302945805,0.4775,0.0337,0.0337,3.37,0.0293,0.0073,0.0293,7.33,7.33,1.9,1.25,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.4808131431206206,3.15,97.0,0.0,LOW,51.08,47.94,0.3,0.2,0.2,0.15,0.15,7.33,28.21,False,STANDARD,NS,low,PREMATCH LOW
a92eb4bcb38fffc0110d59de,1554978,,FC Nordsjaelland,Jagiellonia,FC Nordsjaelland,Jagiellonia,2026-07-17T13:00:00+00:00,,None-None,2026-07-17 03:51,Friendlies Clubs / World,Friendlies Clubs,World,FC Nordsjaelland vs Jagiellonia,FC Nordsjaelland vs Jagiellonia,DOUBLE_X2,X2,X2,Bet365,double_chance,Draw/Away,1.33,1.33,1.26,1.29,1.29,0.7924,0.7519,0.7771,77.71,0.7924199444502343,0.7863389076699172,0.7779,0.0336,0.0336,3.36,0.1018,0.0255,0.1018,20.0,20.0,1.04,1.79,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0,0.0,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.7771472353689419,2.83,94.33,0.0,LOW,79.43,77.97,0.3,0.2,0.2,0.15,0.15,24.0,44.29,False,STANDARD,NS,low,PREMATCH LOW
a7e5af3649dec6d55a326725,1567641,,Pogoń Grod. Mazowiecki,Wigry Suwałki,Pogoń Grod. Mazowiecki,Wigry Suwałki,2026-07-17T13:00:00+00:00,,None-None,2026-07-17 03:52,Friendlies Clubs / World,Friendlies Clubs,World,Pogoń Grod. Mazowiecki vs Wigry Suwałki,Pogoń Grod. Mazowiecki vs Wigry Suwałki,OVER_0.5,Over 0.5,Over 0.5,1xBet,totals,Over,1.12,1.12,1.07,1.1,1.1,0.9358,0.8744,0.9128,91.28,0.9358140519468308,0.9266078634373174,0.9138,0.0439,0.0224,2.24,0.1865,0.0466,0.1865,20.0,20.0,1.33,1.61,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0211,2.11,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.912835504406122,2.94,97.0,0.0,LOW,93.44,91.66,0.3,0.2,0.2,0.15,0.15,24.0,51.78,True,VALUE PICK,NS,low,PREMATCH LOW
82f4a7c6212c6932b037f711,1528652,,Suzhou Dongwu,Shenzhen Juniors,Suzhou Dongwu,Shenzhen Juniors,2026-07-17T11:00:00+00:00,,None-None,2026-07-17 03:51,League One / China,League One,China,Suzhou Dongwu vs Shenzhen Juniors,Suzhou Dongwu vs Shenzhen Juniors,BTTS_YES,BTTS Yes,BTTS Yes,Bet365,btts,Yes,1.8,1.8,1.73,1.76,1.76,0.5778,0.5349,0.5671,56.71,0.5777523932815956,0.5713220924288911,0.5624,0.0603,0.0209,2.09,0.0261,0.0065,0.0261,6.53,6.53,1.1,1.9,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0386,3.86,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.5671454647002238,3.0,97.0,0.0,LOW,59.11,56.6,0.3,0.2,0.2,0.15,0.15,6.53,32.98,False,STANDARD,NS,low,PREMATCH LOW
9503e57bb242e62bae189e32,1583332,,Kolos Kovalivka,Kudrivka,Kolos Kovalivka,Kudrivka,2026-07-17T14:00:00+00:00,,None-None,2026-07-17 03:52,Friendlies Clubs / World,Friendlies Clubs,World,Kolos Kovalivka vs Kudrivka,Kolos Kovalivka vs Kudrivka,BTTS_NO,BTTS No,BTTS No,1xBet,btts,No,2.19,2.19,2.1,2.15,2.15,0.4772,0.4191,0.4659,46.59,0.47718058645359573,0.46846821997096755,0.4564,0.1117,0.0203,2.03,0.0171,0.0043,0.0171,4.28,4.28,1.68,0.99,,NO_DATA,,,False,API_FOOTBALL_FIXTURES+API_FOOTBALL_ODDS+API_FOOTBALL_TEAM_RESULTS,0.0,STABLE,NO_SIGNAL,0,PENDING_CLV,ACCEPTED,ACCEPTED,1.0895,8.95,RISK,HIGH,HIGH,0,NEUTRAL,NO_SHARP_SIGNAL,0.46589775397967725,2.67,89.0,0.0,LOW,47.67,46.22,0.3,0.2,0.2,0.15,0.15,4.28,27.88,False,STANDARD,NS,low,PREMATCH LOW
